sku,prod,brand,rev90,n_ten,n_ord,fonte,erp_stock,supplier_stock,pos,costo,prezzo,comp_min,n_comp,floor_price,target_price,ricarico_target_pct,verdetto,cut_needed
982951446,SINOGEL SIR 3ML AGO G21,0BS,352.73,2,3,grossista,0,81,10,108.76,128.32,103.90,25,121.81,103.89,-4.5,NON_POSIZIONABILE,0
926565045,CERAMOL CREMA VISO 311 50ML,UNI,352.63,7,17,grossista,0,393,11,14.47,17.07,16.19,49,16.50,16.18,11.8,NON_POSIZIONABILE,0
973500729,SOMAT SKIN EX SNEL 7NTT G400ML,SOM,352.42,5,10,grossista,0,144,,34.66,40.55,34.77,53,38.82,34.76,0.3,NON_POSIZIONABILE,0
979653312,HELIOCARE 360 PED ATOPIC SPF50,HEL,352.28,7,18,grossista,0,59,,16.75,19.52,15.30,42,19.10,15.29,-8.7,NON_POSIZIONABILE,0
947480594,CETILAR ORO 20STICK ML,CE9,352.12,3,12,grossista,0,293,,15.59,18.70,16.80,49,17.77,16.79,7.7,NON_POSIZIONABILE,0
944097637,OSTEOTEND COMPLEX 20BUST,ERZ,351.69,4,9,grossista,0,38,,18.06,21.67,22.79,32,20.59,22.78,26.1,STANDALONE,0
940365721,DICOSIM PLUS 30ML,"",351.67,6,13,grossista,0,654,,13.28,15.80,14.79,44,15.14,14.78,11.3,NON_POSIZIONABILE,0
901568497,NOVA T 380*DISP INTRAUTER 1P,"",351.42,2,6,grossista,0,11,,62.01,71.31,,,69.45,,,NO_SCRAPER_48h,0
938975808,RISCHIARIL 14BUST,0Z8,351.41,3,6,grossista,0,368,10,15.97,18.36,19.95,47,18.21,19.94,24.9,STANDALONE,0
930530605,DERMAFRESH P NORM CLASS DEOD,DEF,351.09,2,23,MAGAZZINO,1,89,,5.48,6.52,7.18,41,6.46,7.17,30.8,STANDALONE,0
940376991,COENZIMA Q10 30CPS VEGETALI,SLG,350.17,5,14,grossista,0,375,,20.56,24.67,23.39,47,23.44,23.38,13.7,NON_POSIZIONABILE,0
990284820,TRICOMAGIS 20BUST,"",349.68,3,7,grossista,0,80,,17.72,0.00,23.57,19,20.20,23.56,33.0,REINSERISCI_prezzo_fb,0
989816424,VESVEIN GAMBE SOLLIEVO 60CPR,"",349.35,5,12,grossista,0,317,,20.53,0.00,23.64,34,23.40,23.63,15.1,REINSERISCI_prezzo_fb,0
989632017,KAROS REFLUSSO 20STICK,KAO,347.69,4,16,MAGAZZINO,18,149,,12.03,14.80,11.24,46,13.72,11.23,-6.7,NON_POSIZIONABILE,0
023673128,IMODIUM*12CPS 2MG,IMD,346.39,7,41,MAGAZZINO,88,4213,,8.05,9.82,7.30,57,9.50,7.29,-9.4,NON_POSIZIONABILE,0
938807664,ACCU-CHEK GUIDE 25 STRIPS RETA,ACK,345.79,6,10,MAGAZZINO,4,1125,,11.42,13.59,14.07,48,13.02,14.06,23.1,STANDALONE,0
901542237,VEA LIPOGEL IDRAT PROT 50ML,VEA,344.66,6,19,grossista,0,891,,18.21,21.86,20.23,54,20.76,20.22,11.0,NON_POSIZIONABILE,0
972260590,EMORSAN RAG 2 TUBI 30+30ML,DFA,344.28,3,12,grossista,0,242,6,23.68,27.54,27.55,40,27.00,27.54,16.3,STANDALONE,0
950030751,B-VITAL NEURO 60CPR RIVESTITE,"",343.51,4,15,MAGAZZINO,1,165,,16.58,20.14,20.95,27,18.90,20.94,26.3,STANDALONE,0
950944773,TENDINART TRIACT 20BUST,"",342.88,4,7,grossista,0,153,,23.68,0.00,30.29,22,27.00,30.28,27.9,REINSERISCI_prezzo_fb,0
931483135,XFLOR 30BUST,PGU,342.41,5,11,grossista,0,375,,21.35,25.62,24.23,42,24.34,24.22,13.4,NON_POSIZIONABILE,0
975867704,DIURESAN FORM POT SALUGEA60CPS,S0U,342.03,3,10,grossista,0,63,,27.10,32.53,29.94,32,30.89,29.93,10.4,NON_POSIZIONABILE,0
012745067,TACHIPIRINA*AD 10SUPP 1000MG,TCH,341.81,8,32,MAGAZZINO,26,243,5,4.94,6.13,6.97,47,5.83,6.96,40.9,STANDALONE,0
975354364,LINFEDEX 30CPR,"",341.31,4,11,MAGAZZINO,1,83,,16.90,20.53,21.59,32,19.26,21.58,27.7,STANDALONE,0
951869674,PHYSIOMANNA PROCTO 14BUST,"",340.54,4,6,grossista,0,53,,20.61,0.00,27.41,24,23.50,27.40,32.9,REINSERISCI_prezzo_fb,0
981362748,MELATONIC 90CPR,WSY,340.46,4,10,grossista,0,4,6,6.94,8.18,9.19,25,8.19,9.18,32.3,STANDALONE,0
947429243,OSTEOSULFUR 30BUST,UCH,340.33,4,10,grossista,0,75,,21.79,26.15,24.45,41,24.84,24.44,12.2,NON_POSIZIONABILE,0
977803598,YMEA VAMP CONTROL 64CPS NF,YME,339.02,3,10,grossista,0,219,,24.31,29.17,25.79,47,27.71,25.78,6.0,NON_POSIZIONABILE,0
990407811,GOLD COLLAGEN FORTE LIQ10STICK,"",338.29,3,5,grossista,0,36,,23.19,0.00,23.00,22,26.44,22.99,-0.9,NON_POSIZIONABILE,0
984597841,REDULEN GLICEMIA 60CPR,"",338.19,5,7,grossista,0,304,,19.17,22.24,24.47,33,21.85,24.46,27.6,STANDALONE,0
987867761,ZREEN VITAMINA D3 5000 50ML,ZRV,337.49,2,13,grossista,0,50,,17.96,0.00,23.89,24,20.47,23.88,33.0,REINSERISCI_prezzo_fb,0
902829845,NIKE RCK ASCORB K+RIBOS 200BUS,"",337.26,6,8,grossista,0,777,12,32.21,37.68,35.76,44,36.08,35.75,11.0,NON_POSIZIONABILE,0
029851173,MOVICOL*SENZA AROMA BB 20BUST,MVL,335.12,4,16,grossista,0,185,4,8.57,10.33,10.39,33,10.11,10.38,21.1,STANDALONE,0
980299806,"CURASEPT COLL0,20 200MLADS+DNA",CUR,334.58,8,42,MAGAZZINO,2,3866,,6.38,7.59,7.46,66,7.53,7.45,16.8,NON_POSIZIONABILE,0
970394868,IPROBEN 30CPS,OHP,334.50,3,9,MAGAZZINO,1,133,,19.10,23.20,22.07,41,21.77,22.06,15.5,VIA_PC,1.14
944620285,LACRICOMPLEX SOL OFT 10ML,FB0,334.29,7,18,MAGAZZINO,2,918,,16.26,19.03,18.85,47,18.54,18.84,15.9,VIA_PC,0.19
976785497,OMNI BIOTIC STRESS REPAIR 28BU,"",333.92,3,13,grossista,0,981,10,23.88,27.93,28.48,43,27.22,28.47,19.2,STANDALONE,0
905973689,DECONTRAL 20CPR,"",333.77,4,11,MAGAZZINO,1,359,,12.97,15.95,15.99,36,14.78,15.98,23.2,STANDALONE,0
988066890,IDRASTIN CREMA MULTIATTIVA75ML,IDT,333.51,5,9,grossista,0,113,9,25.60,29.95,30.60,28,29.18,30.59,19.5,STANDALONE,0
972256642,CALCIOK2 30STICK PACK,MMH,332.24,4,7,grossista,0,171,1,13.84,15.90,16.90,34,15.78,16.89,22.0,STANDALONE,0
932247339,CHIROFERT 20CPR,LJ1,332.14,3,9,grossista,0,862,,18.85,22.06,19.73,46,21.49,19.72,4.6,NON_POSIZIONABILE,0
978843151,NEOBIANACID 45CPR LIMONE,NE1,332.11,7,21,MAGAZZINO,1,257,,12.84,15.79,16.05,51,14.63,16.04,24.9,STANDALONE,0
951456110,SMART BALANCE SF 30BUST,"",331.37,2,8,grossista,0,105,,23.02,0.00,28.84,28,26.24,28.83,25.2,REINSERISCI_prezzo_fb,0
905682961,MUCOSYTE FLUID SOL CONC 180ML,MUY,331.27,3,7,grossista,0,144,5,27.05,31.52,31.85,29,30.84,31.84,17.7,STANDALONE,0
981909043,VINOCLEAN DUO SCHIUMA DET150ML,CAU,331.03,3,20,grossista,0,1,,20.42,0.00,19.37,23,23.28,19.36,-5.2,NON_POSIZIONABILE,0
947073957,RILASTIL SUN SYS SPRAY SPF50+,RIL,330.75,6,23,grossista,0,149,,13.69,16.29,14.58,53,15.61,14.57,6.4,NON_POSIZIONABILE,0
935034330,EUMILL GOCCE OCUL PROTECTION,EUM,330.60,5,37,MAGAZZINO,3,516,,6.60,7.85,7.11,58,7.79,7.10,7.6,NON_POSIZIONABILE,0
987869880,UBIGEL DONNA 50ML,"",330.08,4,7,grossista,0,547,8,38.91,45.15,41.67,30,43.58,41.66,7.1,NON_POSIZIONABILE,0
946431564,GLICOPER 30STICK,HLU,329.54,3,9,grossista,0,70,10,18.26,21.28,21.30,29,20.82,21.29,16.6,STANDALONE,0
951121843,MICALMO 12FL 10ML,9PD,329.40,2,8,grossista,0,264,,15.98,0.00,21.25,24,18.22,21.24,32.9,REINSERISCI_prezzo_fb,0
942627314,ZAKVIR 3000 20BUST,SHD,328.90,2,7,grossista,0,122,6,20.82,24.46,26.91,23,23.73,26.90,29.2,STANDALONE,0
943222190,LILITH OVULI VAGINALI 6PZ,UDM,328.78,5,13,grossista,0,528,,16.51,19.81,20.24,43,18.82,20.23,22.5,STANDALONE,0
982951459,SINOVIAL HL64 SIR INTRA-ART2ML,SIO,328.48,1,2,grossista,0,152,,76.25,91.50,69.87,34,85.40,69.86,-8.4,NON_POSIZIONABILE,0
932714759,FLEBEN 1000 10FL 15ML,HDT,327.54,4,6,grossista,0,304,6,16.34,18.96,19.97,36,18.63,19.96,22.2,STANDALONE,0
950406138,THERFIBRE THERAPET 500G,1B6,327.51,3,17,grossista,0,101,,17.62,0.00,24.53,26,20.09,24.52,39.2,REINSERISCI_prezzo_fb,0
905641609,ACTIBUTIR PLUS 30CPS,"",327.34,5,11,grossista,0,282,5,13.02,15.52,17.32,38,14.84,17.31,32.9,STANDALONE,0
984414502,XAZEPIN ORO FAST RELEASE20BUST,ABH,327.30,2,7,grossista,0,188,10,19.79,22.81,25.29,36,22.56,25.28,27.7,STANDALONE,0
921811903,ENNE 3 PLUS 20CPS SOFTGEL,UEN,327.07,3,7,grossista,0,77,5,17.26,21.83,22.70,19,19.68,22.69,31.5,STANDALONE,0
935800209,"BLUYAL MONODOSE 15CONT 0,35ML",BLY,326.78,4,9,MAGAZZINO,3,121,,13.26,16.30,16.24,39,15.11,16.23,22.4,VIA_PC,0.07
974003749,CONDRONIL IALDUE SIR INT-AR2ML,CNI,326.38,3,4,grossista,0,46,7,38.42,44.72,45.40,27,43.03,45.39,18.1,STANDALONE,0
951134927,COLLAGEN SUPERDOSE SKIN 300ML,"",326.11,3,8,grossista,0,20,,20.82,0.00,22.75,21,23.73,22.74,9.2,NON_POSIZIONABILE,0
028440079,CONNETTIVINA PLUS*10GARZE10x10,CTT,326.09,4,11,MAGAZZINO,1,268,,11.00,13.42,13.27,29,12.54,13.26,20.5,VIA_PC,0.16
042822015,"FROBEN GOLA*COLLUT 160ML 0,25%",FRO,326.04,7,35,MAGAZZINO,2,127,,5.71,6.97,6.79,54,6.74,6.78,18.7,VIA_PC,0.19
940037486,AFTERSUN LOTION 400ML,ISD,325.91,4,16,grossista,0,33,,18.35,0.00,21.26,36,20.92,21.25,15.8,REINSERISCI_prezzo_fb,0
935691143,MULTILASE 20CPR,"",325.35,3,9,MAGAZZINO,1,22,,16.18,19.66,20.29,25,18.45,20.28,25.3,STANDALONE,0
982953972,SUSTENIUM PLUS 50+ 16BUST,SUS,325.16,8,21,MAGAZZINO,26,1722,,9.76,11.13,12.29,64,11.51,12.28,25.8,STANDALONE,0
909890713,OLIO VASELINA 1000 ML,"",325.10,3,15,MAGAZZINO,1,647,,8.85,10.88,12.31,7,10.44,12.30,39.0,STANDALONE,0
939588556,NEOVIDERM EMULS CUTANEA 100ML,NEV,324.47,6,24,MAGAZZINO,1,1756,,10.45,12.85,12.71,57,11.91,12.70,21.5,VIA_PC,0.15
987498793,POLIBERINA 30CPR,HN0,324.31,4,7,grossista,0,90,,23.33,0.00,27.82,26,26.60,27.81,19.2,REINSERISCI_prezzo_fb,0
900760240,LUBRIGYN CREMA VAG 20BUST 2ML,LUB,323.57,6,23,MAGAZZINO,1,1770,,10.07,12.38,9.67,58,11.47,9.66,-4.1,NON_POSIZIONABILE,0
972496297,METARELAX 180CPR,MLX,323.57,3,8,MAGAZZINO,1,210,,36.76,44.67,38.00,37,41.17,37.99,3.3,NON_POSIZIONABILE,0
933330957,SANIPEG 300G,"",322.50,2,9,grossista,0,233,,13.10,15.20,17.06,46,14.93,17.05,30.2,STANDALONE,0
933532689,MELATONINA VITI RETARD 60CPR,M1V,321.65,7,58,MAGAZZINO,21,652,,2.86,3.72,3.95,59,3.37,3.94,37.8,STANDALONE,0
048131027,"ONICOTER*SMALTO MED 1FL 6,6ML","",321.36,3,11,grossista,0,209,5,25.50,31.25,29.25,28,29.07,29.24,14.7,VIA_PC,2.01
983376979,DANACOL PLUS+ 30STICKGEL,NTC,321.32,6,20,grossista,0,481,,11.42,13.36,14.88,46,13.02,14.87,30.2,STANDALONE,0
930494152,SAUGELLA ATTIVA DET 500ML,SAU,320.83,8,32,MAGAZZINO,1,1337,,9.26,11.02,12.89,70,10.93,12.88,39.1,STANDALONE,0
980476093,BARILIFE VITAMINE PLUS30CPR TR,BL0,320.73,4,8,grossista,0,281,,16.60,19.26,19.82,34,18.92,19.81,19.3,STANDALONE,0
979333921,DISBIO M 30CPR,HN0,320.52,5,12,grossista,0,129,9,17.34,19.77,20.66,32,19.77,20.65,19.1,STANDALONE,0
975385749,NORMOVEN 30CPR,NVN,320.38,2,21,MAGAZZINO,1,13,,8.32,10.23,3.80,25,9.81,3.79,-54.4,NON_POSIZIONABILE,0
974377931,FOLIPED GOCCE 5ML,PD2,320.29,4,7,MAGAZZINO,1,143,,14.62,17.98,18.63,34,16.67,18.62,27.4,STANDALONE,0
926876830,NEOBIANACID 20BUST,NE1,320.23,9,20,MAGAZZINO,1,2946,,11.21,13.79,12.94,69,12.78,12.93,15.3,VIA_PC,0.86
986117190,TRIVIS AGA DONNA LOZIONE 100ML,"",319.74,2,6,grossista,0,7,7,57.84,67.27,63.45,22,64.78,63.44,9.7,NON_POSIZIONABILE,0
971338025,NUCRON 30CPR,"",319.68,4,13,grossista,0,478,8,13.26,15.38,16.52,40,15.12,16.51,24.5,STANDALONE,0
973653280,HELIOCARE 360 INVISIBLE SPRAY,HEL,319.36,6,13,grossista,0,229,,19.03,22.84,18.59,46,21.69,18.58,-2.4,NON_POSIZIONABILE,0
924167341,VENAMIR 30OVAL,4D4,319.00,5,12,grossista,0,416,9,14.55,17.16,19.35,37,16.59,19.34,32.9,STANDALONE,0
976679833,NORMALIA EXTRA 30STICK ORALI,1N4,318.92,6,12,grossista,0,512,9,19.80,23.31,24.05,50,22.57,24.04,21.4,STANDALONE,0
938656915,MULTICENTRUM ADULTI 90CPR,MUL,318.84,4,9,MAGAZZINO,1,138,,23.30,28.31,24.15,48,26.56,24.14,3.6,NON_POSIZIONABILE,0
902552431,CAREVIT DOG MANGIME 100CPR,1R3,318.01,5,14,grossista,0,132,,14.61,16.95,18.92,45,16.66,18.91,29.4,STANDALONE,0
990603250,VASOSTAR GAMBE 30CPR,"",317.53,1,7,grossista,0,244,,14.48,0.00,18.10,31,16.51,18.09,24.9,REINSERISCI_prezzo_fb,0
940372170,REUMADEP GEL ARTRITE E DOLORE,RUP,316.82,2,13,grossista,0,129,,16.72,0.00,23.64,27,19.06,23.63,41.3,REINSERISCI_prezzo_fb,0
911973788,ADOMELLE 30CPS,BRH,316.81,6,14,grossista,0,152,,15.15,18.18,19.50,55,17.27,19.49,28.6,STANDALONE,0
951200880,FULLMAG FORTE 20CPR,"",316.78,4,10,grossista,0,227,,13.50,0.00,17.36,33,15.39,17.35,28.5,REINSERISCI_prezzo_fb,0
930192531,LUBRIGYN OVULI VAGINALI 10PZ,LUB,316.52,4,16,MAGAZZINO,2,1021,,12.91,15.88,15.23,44,14.71,15.22,17.9,VIA_PC,0.66
930702749,ESI TEA TREE REMEDY OIL 25ML,ESI,316.46,5,26,MAGAZZINO,1,206,,11.18,13.30,12.66,48,12.74,12.65,13.1,NON_POSIZIONABILE,0
952050678,GASTROVOM 30STICK PACK,"",316.18,3,17,grossista,0,181,,12.02,0.00,17.53,22,13.70,17.52,45.8,REINSERISCI_prezzo_fb,0
982451940,TAMARINDO PLUS 70CPS VEG NAT,OOD,315.97,2,7,grossista,0,36,9,10.44,12.00,13.83,20,11.90,13.82,32.4,STANDALONE,0
989669890,DEFENCE SUN 50+ LATTE SPR200ML,BNK,315.28,6,27,grossista,0,216,,14.24,17.51,12.80,38,16.23,12.79,-10.2,NON_POSIZIONABILE,0
934744602,COLOSTRONONI 24BUST OS,GNA,314.92,6,21,grossista,0,417,,11.45,14.09,13.32,62,13.05,13.31,16.2,VIA_PC,0.78
951868470,VILLISED 30CPS,"",313.85,5,12,grossista,0,246,,18.28,0.00,24.11,26,20.84,24.10,31.8,REINSERISCI_prezzo_fb,0
951692654,BUTIDEP CAPSULE,"",313.71,5,11,grossista,0,237,,16.96,0.00,23.79,30,19.33,23.78,40.2,REINSERISCI_prezzo_fb,0
934857893,LONGLIFE BROMELAIN FORTE 30CPR,LNG,313.58,5,13,grossista,0,377,7,16.47,19.26,19.93,35,18.78,19.92,20.9,STANDALONE,0
974109326,CERAVE CREMA IDRATANTE 340G,CV9,313.23,6,29,MAGAZZINO,1,426,,12.03,14.80,12.52,70,13.71,12.51,4.0,NON_POSIZIONABILE,0
987378597,NATALBEN PRIMA PLUS 30CPS,NBN,313.07,3,12,MAGAZZINO,2,332,,14.17,17.43,18.11,37,16.15,18.10,27.7,STANDALONE,0
950211678,PROSVIS 400PAST,GIO,312.91,2,4,grossista,0,43,,49.43,0.00,60.42,20,55.36,60.41,22.2,REINSERISCI_prezzo_fb,0
979362807,OMEGAL DHA 40CPS MOLLI,4HH,311.76,2,9,grossista,0,100,8,16.43,19.16,21.77,23,18.73,21.76,32.4,STANDALONE,0
979605007,U-CARE MICOTHERAPY 70CPS,AR7,311.64,4,5,grossista,0,46,,36.78,44.14,37.80,33,41.19,37.79,2.7,NON_POSIZIONABILE,0
977695170,GLORIA162EVO AD BE MC,GRO,311.09,2,5,grossista,0,11,5,54.84,65.20,59.33,15,61.42,59.32,8.2,NON_POSIZIONABILE,0
975093117,GENANTE 30CPR,S&R,311.00,4,11,MAGAZZINO,1,1058,,26.53,32.24,25.12,48,30.25,25.11,-5.4,NON_POSIZIONABILE,0
931082705,CUMAXINA 30CPR,"",310.91,1,6,grossista,0,116,8,19.02,22.23,24.79,30,21.68,24.78,30.3,STANDALONE,0
935863670,BIOMINERAL ONE LACTO PLUS90CPR,BIM,310.86,3,10,grossista,0,379,,35.40,42.48,33.19,45,39.65,33.18,-6.3,NON_POSIZIONABILE,0
989070925,PHYTOCYANE EXPERTISE ANTI84CPS,PHY,310.80,2,5,grossista,0,73,,31.42,37.70,32.90,32,35.19,32.89,4.7,NON_POSIZIONABILE,0
103626040,ADVANTIX SPOT ON*4PIP 4-10KG,AAX,310.57,5,13,grossista,0,394,,21.26,25.52,23.42,48,24.24,23.41,10.1,NON_POSIZIONABILE,0
902527629,ULTRA OMEGA 3/6/9 90CPS,NTP,310.31,3,7,grossista,0,59,6,27.26,31.74,33.42,25,31.08,33.41,22.6,STANDALONE,0
942390004,FINDERM FORTE BETA CR VAGINALE,FIN,310.27,6,12,grossista,0,825,,20.03,23.44,21.22,47,22.83,21.21,5.9,NON_POSIZIONABILE,0
900240235,MELANIDIN PLUS EUPIGMENT 50ML,"",310.26,2,11,grossista,0,269,9,23.70,27.85,27.87,36,27.02,27.86,17.6,STANDALONE,0
951332473,BETAMIX 80CPR MASTIC,HN0,310.23,3,9,grossista,0,168,,19.86,0.00,23.72,24,22.64,23.71,19.4,REINSERISCI_prezzo_fb,0
951246851,GLICINOX 20BUST,"",309.75,2,10,grossista,0,101,,16.48,0.00,22.25,29,18.79,22.24,35.0,REINSERISCI_prezzo_fb,0
988278267,SEDAFLOGO 30CPR FILMATE,"",309.38,1,7,grossista,0,35,,20.20,23.43,,,23.03,,,NO_SCRAPER_48h,0
989669849,DEFENCE SUN 50+ BB&KID SPRAY,BNK,309.02,2,24,grossista,0,109,,16.45,0.00,14.95,33,18.75,14.94,-9.2,NON_POSIZIONABILE,0
950305209,CARDIOSMILE FITOSTEROLI 30BUST,"",308.60,2,6,grossista,0,33,,24.33,0.00,31.14,16,27.74,31.13,27.9,REINSERISCI_prezzo_fb,0
927493395,VITABEN D3 15ML,OAA,308.42,4,12,grossista,0,1145,9,13.29,15.74,17.68,50,15.15,17.67,33.0,STANDALONE,0
981076728,SENILIFE PLUS 60CPS,NNV,308.37,2,9,grossista,0,288,,36.01,43.22,38.43,46,40.33,38.42,6.7,NON_POSIZIONABILE,0
902508682,SERENIMAP 60CPR 500MG,"",307.50,5,9,grossista,0,243,9,17.35,20.31,22.79,42,19.78,22.78,31.3,STANDALONE,0
042154029,LASONIL ANTIDOLORE*GEL120G 10%,LSI,307.12,7,35,grossista,0,274,,8.42,6.20,9.99,49,9.94,9.98,18.5,STANDALONE,0
934417445,LIPOLIPASE CREMAGEL 150ML,AMN,305.10,4,8,grossista,0,128,7,26.27,30.73,27.92,35,29.95,27.91,6.2,NON_POSIZIONABILE,0
984154361,CREMELINE 2KCAL CIOC 4X125G,N1S,304.29,2,5,grossista,0,69,8,17.12,19.85,22.42,24,19.52,22.41,30.9,STANDALONE,0
025829197,MOMENDOL*GEL 50G 10%,MMT,304.04,3,23,MAGAZZINO,13,195,,6.07,7.41,5.87,40,7.16,5.86,-3.5,NON_POSIZIONABILE,0
943129458,VISUEVO SOLUZIONE OFT 10ML,VIU,303.94,3,11,MAGAZZINO,1,180,,18.90,22.96,21.89,44,21.54,21.88,15.8,VIA_PC,1.08
979945565,SIIFELIX 30CPS,HPE,303.73,2,5,grossista,0,25,,22.42,26.90,25.39,18,25.56,25.38,13.2,NON_POSIZIONABILE,0
912344734,MENOCOMPLEX 60CPS,"",303.30,1,6,grossista,0,100,7,16.96,19.89,22.56,26,19.33,22.55,33.0,STANDALONE,0
034246025,NUROFEN INFLUENZA RAFFR*24CPR,NRF,303.21,7,29,grossista,0,731,,9.82,11.59,11.28,50,11.59,11.27,14.8,NON_POSIZIONABILE,0
906555507,VATAMAP 60CPR,"",303.18,1,10,grossista,0,80,7,19.28,22.85,24.39,32,21.98,24.38,26.5,STANDALONE,0
038204032,"REGOLINT*OS POLV200G 973,6MG/G",RGT,302.31,2,2,grossista,0,114,2,11.09,13.23,14.56,28,12.64,14.55,31.2,STANDALONE,0
947237691,ASTAXANTINA 30PRL,SLG,301.89,5,8,grossista,0,536,,23.16,27.79,24.50,42,26.40,24.49,5.7,NON_POSIZIONABILE,0
973605708,NUXE HUILE PROD 100ML OLIO SEC,NUX,301.84,5,16,grossista,0,210,,21.68,25.37,21.79,48,24.72,21.78,0.5,NON_POSIZIONABILE,0
938181462,CITROSODINA EFFERV GRAN 150G,CDI,301.80,8,52,MAGAZZINO,2,727,,4.09,5.16,4.85,64,4.83,4.84,18.3,VIA_PC,0.32
951873189,DICLOREUM JOINT PLUS 20BUST,"",301.34,3,9,grossista,0,108,,16.09,0.00,19.70,29,18.34,19.69,22.4,REINSERISCI_prezzo_fb,0
944959283,PRINCIPIUM AC IALUR JOINT 60CP,PCM,300.89,2,8,grossista,0,155,,19.31,22.39,24.50,45,22.01,24.49,26.8,STANDALONE,0
927091203,GRINTUSS PEDIATRIC SCIR 180G,ABO,300.53,6,26,MAGAZZINO,2,2511,,10.75,13.22,11.73,84,12.25,11.72,9.0,NON_POSIZIONABILE,0
985323029,PLUSGAR 30CPR,UJN,300.35,3,4,grossista,0,123,9,17.33,20.71,22.39,27,19.76,22.38,29.1,STANDALONE,0
985620018,MITO MU 90CPR,"",299.92,3,5,grossista,0,13,,33.25,0.00,41.41,18,37.24,41.40,24.5,REINSERISCI_prezzo_fb,0
018723080,"ACTIFED*12CPR 2,5MG+60MG",ACT,299.64,4,27,grossista,0,519,,6.52,7.70,7.38,59,7.69,7.37,13.0,NON_POSIZIONABILE,0
951060250,SWISSE COLLAGENE PLAT10FL 30ML,SWI,299.56,1,3,grossista,0,14,,34.46,0.00,25.99,21,38.60,25.98,-24.6,NON_POSIZIONABILE,0
989407984,HELIOCARE 360 ACNIMAT 50ML,HEL,299.49,7,15,grossista,0,325,,19.92,23.91,20.24,35,22.71,20.23,1.6,NON_POSIZIONABILE,0
934861788,AVS RETINA 30CPR,SIF,299.08,2,3,MAGAZZINO,1,227,,20.56,24.98,23.36,38,23.44,23.35,13.6,NON_POSIZIONABILE,0
940098736,HYLO COMOD GOCCE OCUL 2X10ML,"",299.03,3,10,grossista,0,25,,20.71,0.00,27.59,23,23.61,27.58,33.2,REINSERISCI_prezzo_fb,0
935520039,LIGADOL EVO 20BUST,LDD,298.73,3,7,grossista,0,245,7,15.80,18.67,21.01,38,18.01,21.00,32.9,STANDALONE,0
924954314,COMBINERV 20CPR,"",298.50,2,9,MAGAZZINO,1,887,,18.07,21.96,22.24,33,20.60,22.23,23.0,STANDALONE,0
000590012,"RINAZINA*AD GTT 10ML 10MG 0,1%",RNZ,298.11,4,12,MAGAZZINO,1,100,,7.83,9.56,9.35,44,9.24,9.34,19.3,VIA_PC,0.22
905516720,AVEC EMULSIONE FLUIDA LEN200ML,"",298.03,3,7,grossista,0,258,9,20.12,23.17,24.57,41,22.94,24.56,22.1,STANDALONE,0
908780392,"NEOTRICODIN FRIZ 10FL 7,5ML","",297.78,2,5,grossista,0,154,4,35.73,41.46,42.33,31,40.02,42.32,18.4,STANDALONE,0
926646237,IDU' SCIROPPO 150ML,"",297.76,4,5,grossista,0,29,4,10.30,12.03,13.62,19,11.74,13.61,32.1,STANDALONE,0
987019130,EFFACLAR DUO +M 40ML,LAR,297.59,7,21,MAGAZZINO,27,1166,,14.07,17.30,15.66,71,16.04,15.65,11.2,NON_POSIZIONABILE,0
922862610,DDM MATRICE 14BUST,OME,297.45,4,6,grossista,0,84,,17.86,21.44,21.80,40,20.36,21.79,22.0,STANDALONE,0
981920921,SOLLIEVO FISIOLAX 45CPR,ABO,297.19,6,20,grossista,0,766,,8.37,9.96,10.24,64,9.88,10.23,22.2,STANDALONE,0
900059977,RIDUCAL GRASSI 30CPR,RUA,297.07,3,6,grossista,0,63,9,20.59,24.00,19.78,26,23.47,19.77,-4.0,NON_POSIZIONABILE,0
904546544,VEA ORIS SPR 20ML,VEA,297.07,7,18,MAGAZZINO,1,629,,13.14,14.72,15.11,49,14.98,15.10,14.9,STANDALONE,0
951158803,INLEVIA GYNO CREMA 30ML,7IV,296.92,4,15,grossista,0,165,,11.37,0.00,15.06,27,12.96,15.05,32.4,REINSERISCI_prezzo_fb,0
947255168,NEUROTROF 800 20BUST,INM,296.13,1,5,grossista,0,48,6,22.07,25.59,29.12,29,25.16,29.11,31.9,STANDALONE,0
972644177,BENECIS 30CPR,4SS,295.83,5,7,MAGAZZINO,1,178,,16.36,19.87,18.70,25,18.65,18.69,14.2,VIA_PC,1.18
945121236,CAROVIT MELANIN SOLARE 20CPS,CRV,295.53,4,16,grossista,0,155,,13.64,16.78,15.16,30,15.55,15.15,11.1,NON_POSIZIONABILE,0
930535810,SIDERAL GOCCE 30ML,0Y4,295.49,1,7,MAGAZZINO,2,563,,14.55,17.90,15.99,55,16.59,15.98,9.8,NON_POSIZIONABILE,0
987419052,PURO GOCCE OCULARI 10ML,"",295.05,3,17,MAGAZZINO,1,2063,,14.12,16.81,15.48,28,16.10,15.47,9.6,NON_POSIZIONABILE,0
984651380,ARNICA GEL 98% 300ML,D82,294.91,3,13,grossista,0,307,12,15.70,18.42,18.87,42,17.90,18.86,20.1,STANDALONE,0
981504602,DIGETOP 14BUST,5LX,294.54,4,7,grossista,0,294,1,10.65,12.30,14.03,39,12.14,14.02,31.6,STANDALONE,0
