sku,nome,click7,spesa7,qty7,rev7,marg7,inc_fatt_pct,categoria,is_civetta,pos,stock
935307114,FLUVADIN PLUS OVULI VAG 10PZ,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
974010516,SONOTIX DETERGENTE AURIC 120ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
950612349,FAVE DI FUCA CLASSICO 90CPR,1,0.33,0,0.00,0.00,,0-vendite,f,4,2
950906418,MYO AC COMPRESSE PHARCOS 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
951383797,PRINCIPIUM MAGNESIO CB50+ 32BU,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
941577912,ENOXOFTAL SOLUZIONE OFTALMICA,1,0.33,0,0.00,0.00,,0-vendite,f,20,0
925832610,MEDI 18 UOMO G.ME NER 1 1850CM,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
979804388,MATT COLLAGENE IDROLIZZATO3000,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
973500729,SOMAT SKIN EX SNEL 7NTT G400ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
972147920,ALUS O&L SAPONE LIQ ALEPPO 40%,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
975536549,ANTHELIOS ULTRA FLUIDO30+ 50ML,1,0.33,0,0.00,0.00,,0-vendite,f,16,3
984833602,NEOVADIOL PERI&POST CONT NEW,1,0.33,0,0.00,0.00,,0-vendite,f,11,2
923301574,XERASE OLIO DETERGENTE 500ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
951164348,SOMAT SKIN EX DRENA ADV20STICK,1,0.33,0,0.00,0.00,,0-vendite,t,1,5
013046115,ENTEROGERMINA*OS 9BS 6MLD/2G,1,0.33,0,0.00,0.00,,0-vendite,f,99,28
104058033,"EFFIPRO*FL SPRAY 500ML2,5MG/ML",1,0.33,0,0.00,0.00,,0-vendite,t,1,0
938657172,MULTICENTRUM JUNIOR 30CPR,1,0.33,0,0.00,0.00,,0-vendite,f,12,5
900427636,KIRON ARGEA ARGILLA 250ML,1,0.33,0,0.00,0.00,,0-vendite,f,7,0
989887738,MAXIOCEL MEDIC FIBR CHIT 10X10,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
903570051,SERENITY PANN SD EXTRA M 30PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950404210,ENERVIT PP PRE WORKOUT 313G,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
934408663,BIOTHYMUS AC ACT D SH VOL200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
983173485,SERENITY SAG SD SENS SUP 30PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
943327231,EUPHIDRA DEO ROLL ON SUD INTEN,1,0.33,0,0.00,0.00,,0-vendite,t,3,2
950127478,C EYE BIOTIC 15ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,5
904552611,NEBULA M2000+MASCHERA+RINOWASH,1,0.33,0,0.00,0.00,,0-vendite,f,16,27
976320820,HYALISTIL BIO PF GTT OCUL 10ML,1,0.33,0,0.00,0.00,,0-vendite,f,17,0
970975963,MEDI KL1 PLUS/COLL-CA CO 4 110,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
951150022,DIKIROGEN ZERO 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
987848280,PSIFLOGO 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
922551371,VENERE 70 OPEN TOE NE 4-L,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
988027266,PARODONTAX BIPACK CLASS 2X75ML,1,0.33,0,0.00,0.00,,0-vendite,f,11,15
931097416,EUPH FILLER S FL ANTIR SEC,1,0.33,0,0.00,0.00,,0-vendite,f,6,4
950072746,LAMUSELAB SUN SKIN CONTROL50ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,4
952110272,BIONIKE SHINE ON NC BALS RISTR,1,0.33,0,0.00,0.00,,0-vendite,t,5,3
951677626,PHYSIOMANCE BROMELAINE 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
984560161,FARMEX PREM AIRD PANN SU M15PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
990557997,BERBERINA PURA 45CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950150540,BIOSCALIN MENOPAUSA 90CPR,1,0.33,0,0.00,0.00,,0-vendite,f,24,0
018610042,CARNITENE*OS 10FL 1G/10ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,2
974081958,SCUDOTEX GAMB 140 EXTRA SKIN 4,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
970575837,MEDI 18 COLL P AP NAT 4 1405PA,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
951031867,POTASSIO COLLOIDAL PLUS 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
971671464,EFFACLAR ACQUA MICELL P G400ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,1
973652201,NEFROPIU' 60CPR,1,0.33,0,0.00,0.00,,0-vendite,f,16,0
990387829,VISCOLON 30CPR GASTRORESIST,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
987025665,PIC EASY WASH PERA CAN 224ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
903569465,SERENITY PANN CLAS EX L 30PZ,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
900240235,MELANIDIN PLUS EUPIGMENT 50ML,1,0.33,0,0.00,0.00,,0-vendite,f,11,0
920590736,TIOMOUSSE SCHIUMA 75ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950837207,KIJIMEA K53 ADVANCE 20CPS,1,0.33,0,0.00,0.00,,0-vendite,f,9,0
900540129,LUPPOLO 66 50ML TM,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
952055919,MYCOLLAGENLAB MYCOL HYALO ACT,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
938224654,GEHWOL ANELLO CORRETTORE 3PZ,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
951211743,CARDIOSTAX 60CPR,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950089247,OMRON NEBULIZZATORE C101 ESSEN,1,0.33,0,0.00,0.00,,0-vendite,f,6,2
980519019,MULTIVITAMINE&MINERALI50+30CPR,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
989603067,PHOTODERM XDEFENSE50+ 01 40ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,3
931450237,GIBAUD ORTHO MANUGIB 20 SX 3,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
990039339,DIMOOD LARGE 20STICK 12G,1,0.33,2.00,75.20,0.00,0,inc-marg>100,f,99,0
982501468,ARTISALUS ACT FORTE PLUS 60CPS,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
933949430,BISENGLUT BISCOTTO GRANULARE,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
985513062,FILLER BIOTIC 15ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,2
979239480,RAGAMED PLUS 75ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
947147803,"SI NAILS MICO XPERT 4,5ML",1,0.33,0,0.00,0.00,,0-vendite,t,5,0
964283016,SECURDRAIN VIA CATET 25MM+ST30,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
904081080,BUSTO ORTO CRISSC EL LOMB XL,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951331558,RILASTIL ACNESTIL GEL DET500ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,3
935479244,COLEPAN FAST 20CPR,1,0.33,0,0.00,0.00,,0-vendite,f,15,0
922387218,SIG CO1 AD MN PA NATU,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
940372675,SIDEREMIL VITA ORO 30BUST,1,0.33,0,0.00,0.00,,0-vendite,f,20,0
986902070,EPADETOX 60CPS,1,0.33,0,0.00,0.00,,0-vendite,f,6,0
989894480,PREMIER CRU CREMA OCCHI15ML,1,0.33,0,0.00,0.00,,0-vendite,t,13,17
934424476,DERMOVITAMINA FILM GEL 30ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
975022942,HYALO GYN OVULI VAGINALI 10OV,1,0.33,0,0.00,0.00,,0-vendite,f,12,4
921112823,MEDIVEN FOR MEN GAMB NORM K2 3,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
970722334,ONYCOPHASE SOL UNGUEALE15+15ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951050653,SAUGELLA UNDER THE SKIN BUNDLE,1,0.33,0,0.00,0.00,,0-vendite,t,1,7
931581526,LADYGLORIA 18 GAMB PU/A SAH 4,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
913175598,"LEUKOTAPE K TAPING 2,5X500 BLU",1,0.33,0,0.00,0.00,,0-vendite,t,1,0
986885438,VARISAN TOP CCL1 AT PA BEI 2 P,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
935982809,COLIMIL HUMANA 30ML,1,0.33,0,0.00,0.00,,0-vendite,f,31,6
926421684,PURES GEL FRESC CIRC 125ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
924599234,PAMAL 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
942819412,FERTASK 20STICK PACK,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
981350186,VARIFORM GINOCCH COT BEIGE 2,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
925605673,PODIFER60 PLANTARE AMMORT 43,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
944064462,I SORBETTI COCOMINT EDT 30ML,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
942260338,EUPH COLORPRO XD610 BION S,1,0.33,0,0.00,0.00,,0-vendite,t,2,2
982089839,KLORANE SHAMPOO CHININA 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,3
973292992,BIONIKE DEFENCE HAIR SH D200ML,1,0.33,0,0.00,0.00,,0-vendite,f,10,18
988032342,GOOVI DOPOSOLE LOVERS IN THE,1,0.33,0,0.00,0.00,,0-vendite,f,11,5
990679072,VITAMINE MAXIMUM B 180PAST,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
903440028,L'AMANDE MARS CR CRP OLIO OLIV,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950085946,ENERGERA ULTRA 12FL,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
987315518,ORALB IO3S BLU SPAZZ ELETTR,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
921034498,ALPECIN ENERGIZER TON DOPOSH,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
973921606,SCUDOTEX COLLANT 140 EX SKIN 3,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
932178371,INTERPROX PLUS NANO ROSA 6PZ,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
951364456,VITICIST URTO 10BUST,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
989707082,FDR DERMO ZZZZ DOPO PUNTURA,1,0.33,0,0.00,0.00,,0-vendite,t,3,0
934975133,FILME NASALE OLIO 20ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,2
939224806,NEW ASPIRET RESTYLESHED 1L,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
952098756,EUCERIN ANTI-PIGMENT CREMA CRP,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
021852013,COCARNITIN B12*OS 10FL 10ML,1,0.33,0,0.00,0.00,,0-vendite,f,17,11
923588192,REALSIL 40CPS,1,0.33,0,0.00,0.00,,0-vendite,f,21,0
950150692,BIOSCALIN TOTAL CARE SH R200ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,8
976836193,POLSIERA STECCATA AMBID DL21 S,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
907173797,DELIFAB AI CREMA VISO 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
947225355,EUPHIDRA ESFOLIANTE RESTORE+L,1,0.33,0,0.00,0.00,,0-vendite,t,2,3
990226286,MELAVER CLEAN 400ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
975019151,BENDA DAUERBINDE K 12X700 1PZ,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
975922218,COLLAGENE BEAUTY 10STICK MONOD,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
973292978,BIONIKE DEFENCE HAIR SH A/F GR,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
925596898,APROPOS FLUPROTECT EFF C 20CPR,1,0.33,0,0.00,0.00,,0-vendite,t,2,9
990809004,VERSET ELIAN EDP 50ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
920966241,NUTILIS POWDER ADDENSANTE 300G,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
989893197,NUXE SUN OLIO SOL DOR30 150ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,11
982541450,RILASTIL ELASTICIZZANTE 10F,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
985638232,YOXA 30STICK PACK OROSOL,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
982145563,FOGLIE DI TE' CREMA CORPO&MANI,1,0.33,0,0.00,0.00,,0-vendite,t,6,3
974988329,DOAFER 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
902224726,SPALLIERA NEOPRENE S OPPO,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951231998,DOLINPEA 30CPR RIVESTITE,1,0.33,0,0.00,0.00,,0-vendite,f,14,0
987646421,VIDERMINA CLX 500ML SP,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
922555382,R&R FIORI DI RISO YOGURT 250G,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
981475662,CERAVE OLIO DET IDRAT SCH473ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,1
926876766,FLEBOMIX CREMA GEL 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
930260928,SQUANORM LOZIONE 200ML DUCRAY,1,0.33,0,0.00,0.00,,0-vendite,t,1,1
951571684,DERCOS TECHNIQUE SH ENERG REF,1,0.33,0,0.00,0.00,,0-vendite,f,15,0
976399129,FETTE BISCOTTATE FARRO INTEG,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
041631033,BUSCOFENACT*20CPS MOLLI 400MG,1,0.33,0,0.00,0.00,,0-vendite,f,99,25
971217500,BIATAIN SIL ADES SACRO 15X19CM,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
934417445,LIPOLIPASE CREMAGEL 150ML,1,0.33,0,0.00,0.00,,0-vendite,f,99,0
985772704,PEDIAKID 22 VITAMINE/OLIGOELEM,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
951358353,DORSOLOMBOTECH CORSETTO TG 4,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
972472373,AVENE CLEANANCE HYDRA CREMA,1,0.33,0,0.00,0.00,,0-vendite,f,29,2
941585477,ESAPROST 30CPS,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
941803722,ZALATT 20CPS GASTRORESISTENTI,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
973338914,ANAFLOS FORTE 20CPR,1,0.33,0,0.00,0.00,,0-vendite,f,3,0
952125920,GLIALIA 700MG+70MG 30BUST,1,0.33,0,0.00,0.00,,0-vendite,f,16,0
984098691,REV EFFACE JOUR PLUS 30ML,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
951485580,PODOVEN SUPRA CREMA 100ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
950613467,MYVARIATIONS SPAZZ ELET SON VE,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
972260614,RIGEAVIT 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
951125451,SEBIUM KERATO+ BODY 150ML,1,0.33,0,0.00,0.00,,0-vendite,t,1,5
939223602,AUSILIUM 20 PLUS,1,0.33,0,0.00,0.00,,0-vendite,t,2,0
976310882,W LIFE 60CPR,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
976391197,REOXALL 100S FLUIDO FOTOPR50ML,1,0.33,0,0.00,0.00,,0-vendite,f,19,0
903958852,BETOTAL 20CPR RIVESTITE,1,0.33,0,0.00,0.00,,0-vendite,f,47,26
980911301,SUN SECURE HUILE SECHE SPF50+N,1,0.33,0,0.00,0.00,,0-vendite,t,4,9
900533757,CLOREXYDERM SHAMPOO 250ML,1,0.33,0,0.00,0.00,,0-vendite,t,5,0
987748670,THOTALE PLANTARE GELCOMFORT L,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
986864534,NUTILIS AQUA GEL MELA 4PZ,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
980802033,BUTIRRATO PURO LIQ ANALCO500ML,1,0.33,0,0.00,0.00,,0-vendite,t,4,0
900122767,BIOMINERAL DONNA 30CPR,1,0.33,0,0.00,0.00,,0-vendite,t,3,6
931581488,LADYGLORIA 18 COL PU/A SAH 2,1,0.33,0,0.00,0.00,,0-vendite,t,1,0
